573	37	68
574	13	30
575	13	30
576	6	19
577	8	22
578	8	22
579	8	22
580	42	76
581	42	76
582	42	76
583	8	22
584	42	76
585	18	38
586	42	76
587	42	76
588	42	76
589	42	76
590	18	38
591	18	38
592	6	19
593	25	49
594	25	49
595	25	49
596	6	19
597	6	19
598	42	76
599	42	76
600	3	14
601	18	38
602	3	14
603	23	46
604	3	14
605	3	14
606	13	30
607	13	30
608	6	19
609	47	84
610	11	27
611	11	27
612	11	27
613	11	27
614	11	27
615	23	46
616	6	19
617	47	84
618	6	19
619	47	84
620	30	57
621	30	57
622	30	57
623	47	84
624	11	27
625	6	19
626	47	84
627	47	84
628	11	27
629	11	27
630	11	27
631	11	27
632	11	27
633	8	22
634	11	27
635	8	22
636	18	38
637	18	38
638	18	38
639	47	84
640	1	11
641	16	35
642	6	19
643	6	19
644	35	65
645	35	65
646	35	65
647	11	27
648	6	19
649	52	92
650	6	19
651	35	65
652	6	19
653	6	19
654	52	92
655	52	92
656	40	73
657	16	35
658	16	35
659	16	35
660	40	73
661	40	73
662	6	19
663	6	19
664	40	73
665	16	35
666	40	73
667	52	92
668	23	46
669	23	46
670	23	46
671	33	62
672	1	11
673	21	43
674	40	73
675	40	73
676	16	35
677	16	35
678	16	35
679	21	43
680	1	11
681	21	43
682	1	11
683	11	27
684	45	81
685	45	81
686	45	81
687	11	27
688	9	24
689	45	81
690	45	81
691	45	81
692	9	24
693	9	24
694	45	81
695	45	81
696	9	24
697	45	81
698	9	24
699	21	43
700	28	54
701	28	54
702	28	54
703	62	108
704	4	16
705	9	24
706	45	81
707	45	81
708	9	24
709	9	24
710	9	24
711	21	43
712	9	24
713	6	19
714	9	24
715	6	19
716	9	24
717	9	24
718	16	35
719	16	35
720	4	16
721	14	32
722	14	32
723	14	32
724	4	16
725	4	16
726	14	32
727	14	32
728	33	62
729	9	24
730	33	62
731	50	89
732	33	62
733	33	62
734	14	32
735	14	32
736	4	16
737	50	89
738	4	16
739	4	16
740	14	32
741	14	32
742	14	32
743	33	62
744	4	16
745	31	59
746	4	16
747	14	32
748	14	32
749	14	32
750	14	32
751	50	89
752	38	70
753	4	16
754	21	43
755	21	43
756	38	70
757	38	70
758	19	40
759	19	40
760	38	70
761	9	24
762	38	70
763	55	97
764	14	32
765	14	32
766	14	32
767	19	40
768	2	13
769	9	24
770	9	24
771	9	24
772	43	78
773	43	78
774	43	78
775	55	97
776	43	78
777	9	24
778	43	78
779	19	40
780	43	78
781	43	78
782	43	78
783	43	78
784	7	21
785	43	78
786	19	40
787	19	40
788	7	21
789	7	21
790	26	51
791	26	51
792	7	21
793	26	51
794	7	21
795	36	67
796	43	78
797	43	78
798	43	78
799	24	48
800	7	21
801	19	40
802	4	16
803	4	16
804	4	16
805	4	16
806	4	16
807	24	48
808	7	21
809	14	32
810	7	21
811	48	86
812	12	29
813	12	29
814	12	29
815	48	86
816	7	21
817	12	29
818	12	29
819	12	29
820	7	21
821	7	21
822	48	86
823	48	86
824	31	59
825	48	86
826	31	59
827	12	29
828	31	59
829	31	59
830	48	86
831	48	86
832	2	13
833	7	21
834	48	86
835	48	86
836	12	29
837	12	29
838	12	29
839	29	56
840	12	29
841	12	29
842	12	29
843	12	29
844	12	29
845	12	29
846	9	24
847	9	24
848	2	13
849	19	40
850	19	40
851	19	40
852	2	13
853	2	13
854	17	37
855	17	37
856	36	67
857	7	21
858	36	67
859	53	94
860	36	67
861	36	67
862	12	29
863	12	29
864	41	75
865	53	94
866	7	21
867	7	21
868	7	21
869	7	21
870	7	21
871	65	113
872	41	75
873	53	94
874	41	75
875	7	21
876	17	37
877	17	37
878	17	37
879	53	94
880	41	75
881	41	75
882	7	21
883	7	21
884	41	75
885	41	75
886	17	37
887	17	37
888	24	48
889	53	94
890	24	48
891	14	32
892	24	48
893	24	48
894	34	64
895	34	64
896	5	18
897	22	45
898	41	75
899	41	75
900	17	37
901	17	37
902	17	37
903	41	75
904	2	13
905	22	45
906	2	13
907	17	37
908	2	13
909	2	13
910	12	29
911	12	29
912	10	26
913	46	83
914	46	83
915	46	83
916	10	26
917	10	26
918	46	83
919	46	83
920	10	26
921	46	83
922	10	26
923	22	45
924	46	83
925	46	83
926	46	83
927	41	75
928	5	18
929	46	83
930	10	26
931	10	26
932	29	56
933	29	56
934	29	56
935	46	83
936	5	18
937	63	110
938	5	18
939	29	56
940	46	83
941	46	83
942	46	83
943	10	26
944	10	26
945	10	26
946	10	26
947	10	26
948	10	26
949	10	26
950	7	21
951	7	21
952	10	26
953	7	21
954	10	26
955	7	21
956	17	37
957	17	37
958	17	37
959	46	83
960	5	18
961	15	34
962	15	34
963	15	34
964	5	18
965	5	18
966	5	18
967	51	91
968	34	64
969	15	34
970	34	64
971	10	26
972	34	64
973	34	64
974	51	91
975	51	91
976	5	18
977	34	64
978	15	34
979	15	34
980	5	18
981	5	18
982	51	91
983	51	91
984	15	34
985	5	18
986	15	34
987	10	26
988	15	34
989	15	34
990	34	64
991	34	64
992	39	72
993	32	61
994	5	18
995	5	18
996	15	34
997	15	34
998	15	34
999	15	34
1000	39	72
1001	51	91
1002	39	72
1003	12	29
1004	22	45
1005	22	45
1006	22	45
1007	32	61
1008	39	72
1009	39	72
1010	20	42
1011	20	42
1012	39	72
1013	39	72
1014	10	26
1015	10	26
1016	15	34
1017	56	99
1018	15	34
1019	20	42
1020	15	34
1021	15	34
1022	20	42
1023	20	42
1024	0	10
1025	10	26
1026	10	26
1027	10	26
1028	44	80
1029	44	80
1030	44	80
1031	10	26
1032	44	80
1033	56	99
1034	44	80
1035	44	80
1036	44	80
1037	44	80
1038	20	42
1039	20	42
1040	8	23
1041	44	80
1042	44	80
1043	44	80
1044	8	23
1045	8	23
1046	44	80
1047	44	80
1048	8	23
1049	20	42
1050	8	23
1051	32	61
1052	27	53
1053	27	53
1054	27	53
1055	61	107
1056	8	23
1057	27	53
1058	8	23
1059	8	23
1060	44	80
1061	44	80
1062	44	80
1063	25	50
1064	8	23
1065	25	50
1066	8	23
1067	20	42
1068	5	18
1069	5	18
1070	5	18
1071	61	107
1072	8	23
1073	5	18
1074	5	18
1075	5	18
1076	8	23
1077	8	23
1078	15	34
1079	15	34
1080	13	31
1081	49	88
1082	13	31
1083	49	88
1084	13	31
1085	13	31
1086	49	88
1087	49	88
1088	3	15
1089	13	31
1090	13	31
1091	13	31
1092	8	23
1093	8	23
1094	8	23
1095	25	50
1096	32	61
1097	49	88
1098	32	61
1099	8	23
1100	32	61
1101	32	61
1102	13	31
1103	13	31
1104	3	15
1105	32	61
1106	49	88
1107	49	88
1108	3	15
1109	3	15
1110	8	23
1111	8	23
1112	13	31
1113	49	88
1114	13	31
1115	32	61
1116	13	31
1117	13	31
1118	30	58
1119	30	58
1120	3	15
1121	13	31
1122	13	31
1123	13	31
1124	13	31
1125	13	31
1126	13	31
1127	49	88
1128	3	15
1129	10	26
1130	3	15
1131	10	26
1132	20	42
1133	20	42
1134	20	42
1135	20	42
1136	37	69
1137	3	15
1138	18	39
1139	18	39
1140	37	69
1141	37	69
1142	8	23
1143	8	23
1144	37	69
1145	54	96
1146	37	69
1147	18	39
1148	13	31
1149	13	31
1150	13	31
1151	18	39
1152	6	20
1153	54	96
1154	8	23
1155	8	23
1156	8	23
1157	8	23
1158	8	23
1159	18	39
1160	42	77
1161	66	115
1162	42	77
1163	54	96
1164	42	77
1165	42	77
1166	8	23
1167	8	23
1168	42	77
1169	18	39
1170	18	39
1171	18	39
1172	42	77
1173	42	77
1174	42	77
1175	42	77
1176	42	77
1177	8	23
1178	42	77
1179	18	39
1180	18	39
1181	18	39
1182	18	39
1183	30	58
1184	6	20
1185	54	96
1186	25	50
1187	25	50
1188	25	50
1189	25	50
1190	25	50
1191	15	34
1192	6	20
1193	35	66
1194	6	20
1195	42	77
1196	42	77
1197	42	77
1198	42	77
1199	23	47
1200	3	15
1201	18	39
1202	18	39
1203	18	39
1204	3	15
1205	3	15
1206	23	47
1207	23	47
1208	3	15
1209	18	39
1210	3	15
1211	23	47
1212	13	31
1213	13	31
1214	13	31
1215	59	104
1216	6	20
1217	47	85
1218	47	85
1219	47	85
1220	11	28
1221	11	28
1222	11	28
1223	47	85
1224	11	28
1225	47	85
1226	11	28
1227	47	85
1228	11	28
1229	11	28
1230	23	47
1231	23	47
1232	6	20
1233	47	85
1234	47	85
1235	47	85
1236	6	20
1237	6	20
1238	47	85
1239	47	85
1240	30	58
1241	11	28
1242	30	58
1243	23	47
1244	30	58
1245	30	58
1246	47	85
1247	47	85
1248	11	28
1249	64	112
1250	6	20
1251	6	20
1252	47	85
1253	47	85
1254	47	85
1255	30	58
1256	11	28
1257	11	28
1258	11	28
1259	28	55
1260	11	28
1261	11	28
1262	11	28
1263	64	112
1264	11	28
1265	11	28
1266	8	23
1267	8	23
1268	11	28
1269	11	28
1270	8	23
1271	8	23
1272	18	39
1273	8	23
1274	18	39
1275	28	55
1276	18	39
1277	18	39
1278	47	85
1279	47	85
1280	1	12
1281	16	36
1282	16	36
1283	16	36
1284	6	20
1285	6	20
1286	6	20
1287	52	93
1288	35	66
1289	52	93
1290	35	66
1291	16	36
1292	35	66
1293	35	66
1294	11	28
1295	11	28
1296	6	20
1297	35	66
1298	52	93
1299	52	93
1300	6	20
1301	6	20
1302	35	66
1303	35	66
1304	6	20
1305	16	36
1306	6	20
1307	64	112
1308	52	93
1309	52	93
1310	52	93
1311	35	66
1312	40	74
1313	6	20
1314	16	36
1315	16	36
1316	16	36
1317	16	36
1318	16	36
1319	52	93
1320	40	74
1321	35	66
1322	40	74
1323	16	36
1324	6	20
1325	6	20
1326	6	20
1327	16	36
1328	40	74
1329	16	36
1330	16	36
1331	16	36
1332	40	74
1333	40	74
1334	52	93
1335	52	93
1336	23	47
1337	13	31
1338	23	47
1339	6	20
1340	23	47
1341	23	47
1342	33	63
1343	33	63
1344	1	12
1345	40	74
1346	21	44
1347	21	44
1348	40	74
1349	40	74
1350	40	74
1351	57	101
1352	16	36
1353	11	28
1354	16	36
1355	40	74
1356	16	36
1357	16	36
1358	21	44
1359	21	44
1360	1	12
1361	16	36
1362	21	44
1363	21	44
1364	1	12
1365	1	12
1366	11	28
1367	11	28
1368	45	82
1369	11	28
1370	45	82
1371	40	74
1372	45	82
1373	45	82
1374	11	28
1375	11	28
1376	9	25
1377	57	101
1378	45	82
1379	45	82
1380	45	82
1381	45	82
1382	45	82
1383	33	63
1384	9	25
1385	21	44
1386	9	25
1387	21	44
1388	45	82
1389	45	82
1390	45	82
1391	40	74
1392	9	25
1393	9	25
1394	45	82
1395	45	82
1396	9	25
1397	9	25
1398	21	44
1399	21	44
1400	28	55
1401	33	63
1402	28	55
1403	45	82
1404	28	55
1405	28	55
1406	62	109
1407	62	109
1408	4	17
1409	28	55
1410	9	25
1411	9	25
1412	45	82
1413	45	82
1414	45	82
1415	9	25
1416	9	25
1417	26	52
1418	9	25
1419	45	82
1420	9	25
1421	9	25
1422	21	44
1423	21	44
1424	9	25
1425	6	20
1426	6	20
1427	6	20
1428	9	25
1429	9	25
1430	6	20
1431	6	20
1432	9	25
1433	6	20
1434	9	25
1435	26	52
1436	16	36
1437	16	36
1438	16	36
1439	45	82
1440	4	17
1441	50	90
1442	14	33
1443	14	33
1444	14	33
1445	14	33
1446	14	33
1447	16	36
1448	4	17
1449	50	90
1450	4	17
1451	50	90
1452	14	33
1453	14	33
1454	14	33
1455	50	90
1456	33	63
1457	9	25
1458	9	25
1459	9	25
1460	33	63
1461	33	63
1462	50	90
1463	50	90
1464	33	63
1465	9	25
1466	33	63
1467	50	90
1468	14	33
1469	14	33
1470	14	33
1471	62	109
1472	4	17
1473	33	63
1474	50	90
1475	50	90
1476	4	17
1477	4	17
1478	4	17
1479	33	63
1480	14	33
1481	9	25
1482	14	33
1483	50	90
1484	14	33
1485	14	33
1486	33	63
1487	33	63
1488	4	17
1489	14	33
1490	31	60
1491	31	60
1492	4	17
1493	4	17
1494	14	33
1495	14	33
1496	14	33
1497	14	33
1498	14	33
1499	14	33
1500	14	33
1501	14	33
1502	50	90
1503	50	90
1504	38	71
1505	11	28
1506	4	17
1507	4	17
1508	21	44
1509	21	44
1510	21	44
1511	31	60
1512	38	71
1513	21	44
1514	38	71
1515	50	90
1516	19	41
1517	19	41
1518	19	41
1519	55	98
1520	38	71
1521	38	71
1522	9	25
1523	9	25
1524	38	71
1525	38	71
1526	55	98
1527	55	98
1528	14	33
1529	19	41
1530	14	33
1531	19	41
1532	14	33
1533	14	33
1534	19	41
1535	19	41
1536	2	14
1537	55	98
1538	9	25
1539	9	25
1540	9	25
1541	9	25
1542	9	25
1543	38	71
1544	43	79
1545	19	41
1546	43	79
1547	9	25
1548	43	79
1549	43	79
1550	55	98
1551	55	98
1552	43	79
1553	43	79
1554	9	25
1555	9	25
1556	43	79
1557	43	79
1558	19	41
1559	19	41
1560	43	79
1561	19	41
1562	43	79
1563	55	98
1564	43	79
1565	43	79
1566	43	79
1567	19	41
1568	7	22
1569	9	25
1570	43	79
1571	43	79
1572	19	41
1573	19	41
1574	19	41
1575	19	41
1576	7	22
1577	31	60
1578	7	22
1579	43	79
1580	26	52
1581	26	52
1582	26	52
1583	60	106
1584	7	22
1585	26	52
1586	26	52
1587	26	52
1588	7	22
1589	7	22
1590	36	68
1591	36	68
1592	43	79
1593	43	79
1594	43	79
1595	24	49
1596	43	79
1597	43	79
1598	24	49
1599	24	49
1600	7	22
1601	19	41
1602	19	41
1603	19	41
1604	4	17
1605	4	17
1606	4	17
1607	60	106
1608	4	17
1609	24	49
1610	4	17
1611	4	17
1612	4	17
1613	4	17
1614	24	49
1615	24	49
1616	7	22
1617	14	33
1618	14	33
1619	14	33
1620	7	22
1621	7	22
1622	48	87
1623	48	87
1624	12	30
1625	48	87
1626	12	30
1627	24	49
1628	12	30
1629	12	30
1630	48	87
1631	48	87
1632	7	22
1633	48	87
1634	12	30
1635	12	30
1636	12	30
1637	12	30
1638	12	30
1639	36	68
1640	7	22
1641	24	49
1642	7	22
1643	24	49
1644	48	87
1645	48	87
1646	48	87
1647	48	87
1648	31	60
1649	7	22
1650	48	87
1651	48	87
1652	31	60
1653	31	60
1654	12	30
1655	12	30
1656	31	60
1657	24	49
1658	31	60
1659	12	30
1660	48	87
1661	48	87
1662	48	87
1663	24	49
1664	2	14
1665	65	114
1666	7	22
1667	7	22
1668	48	87
1669	48	87
1670	48	87
1671	12	30
1672	12	30
1673	31	60
1674	12	30
1675	48	87
1676	12	30
1677	12	30
1678	29	57
1679	29	57
1680	12	30
1681	12	30
1682	12	30
1683	12	30
1684	12	30
1685	12	30
1686	12	30
1687	12	30
1688	12	30
1689	9	25
1690	12	30
1691	48	87
1692	9	25
1693	9	25
1694	9	25
1695	65	114
1696	2	14
1697	9	25
1698	19	41
1699	19	41
1700	19	41
1701	19	41
1702	19	41
1703	19	41
1704	2	14
1705	48	87
1706	2	14
1707	53	95
1708	17	38
1709	17	38
1710	17	38
1711	53	95
1712	36	68
1713	7	22
1714	7	22
1715	7	22
1716	36	68
1717	36	68
1718	53	95
1719	53	95
1720	36	68
1721	17	38
1722	36	68
1723	17	38
1724	12	30
1725	12	30
1726	12	30
1727	17	38
1728	41	76
1729	36	68
1730	53	95
1731	53	95
1732	7	22
1733	7	22
1734	7	22
1735	36	68
1736	7	22
1737	36	68
1738	7	22
1739	17	38
1740	7	22
1741	7	22
1742	65	114
1743	65	114
1744	41	76
1745	53	95
1746	53	95
1747	53	95
1748	41	76
1749	41	76
1750	7	22
1751	7	22
1752	17	38
1753	17	38
1754	17	38
1755	12	30
1756	17	38
1757	17	38
1758	53	95
1759	53	95
1760	41	76
1761	36	68
1762	41	76
1763	41	76
1764	7	22
1765	7	22
1766	7	22
1767	53	95
1768	41	76
1769	17	38
1770	41	76
1771	17	38
1772	17	38
1773	17	38
1774	17	38
1775	29	57
1776	24	49
1777	41	76
1778	53	95
1779	53	95
1780	24	49
1781	24	49
1782	14	33
1783	14	33
1784	24	49
1785	7	22
1786	24	49
1787	14	33
1788	34	65
1789	34	65
1790	34	65
1791	34	65
1792	5	19
1793	41	76
1794	22	46
1795	22	46
1796	41	76
1797	41	76
1798	41	76
1799	22	46
1800	17	38
1801	58	103
1802	17	38
1803	12	30
1804	17	38
1805	17	38
1806	41	76
1807	41	76
1808	2	14
1809	17	38
1810	22	46
1811	22	46
1812	2	14
1813	2	14
1814	17	38
1815	17	38
1816	2	14
1817	22	46
1818	2	14
1819	58	103
1820	12	30
1821	12	30
1822	12	30
1823	58	103
1824	10	27
1825	12	30
1826	46	84
1827	46	84
1828	46	84
1829	46	84
1830	46	84
1831	22	46
1832	10	27
1833	12	30
1834	10	27
1835	46	84
1836	46	84
1837	46	84
1838	46	84
1839	58	103
1840	10	27
1841	46	84
1842	46	84
1843	46	84
1844	10	27
1845	10	27
1846	22	46
1847	22	46
1848	46	84
1849	22	46
1850	46	84
1851	46	84
1852	46	84
1853	46	84
1854	41	76
1855	41	76
1856	5	19
1857	10	27
1858	46	84
1859	46	84
1860	10	27
1861	10	27
1862	10	27
1863	22	46
1864	29	57
1865	22	46
1866	29	57
1867	10	27
1868	29	57
1869	29	57
1870	46	84
1871	46	84
1872	5	19
1873	29	57
1874	63	111
1875	63	111
1876	5	19
1877	5	19
1878	29	57
1879	29	57
1880	46	84
1881	10	27
1882	46	84
1883	29	57
1884	46	84
1885	46	84
1886	10	27
1887	10	27
1888	10	27
1889	27	54
1890	10	27
1891	10	27
1892	10	27
1893	10	27
1894	10	27
1895	63	111
1896	10	27
1897	22	46
1898	10	27
1899	22	46
1900	7	22
1901	7	22
1902	7	22
1903	46	84
1904	10	27
1905	10	27
1906	7	22
1907	7	22
1908	10	27
1909	10	27
1910	7	22
1911	7	22
1912	17	38
1913	27	54
1914	17	38
1915	63	111
1916	17	38
1917	17	38
1918	46	84
1919	46	84
1920	5	19
1921	51	92
1922	15	35
1923	15	35
1924	15	35
1925	15	35
1926	15	35
1927	15	35
1928	5	19
1929	17	38
1930	5	19
1931	51	92
1932	5	19
1933	5	19
1934	51	92
1935	51	92
1936	34	65
1937	15	35
1938	15	35
1939	15	35
1940	34	65
1941	34	65
1942	10	27
1943	10	27
1944	34	65
1945	10	27
1946	34	65
1947	27	54
1948	51	92
1949	51	92
1950	51	92
1951	63	111
1952	5	19
1953	10	27
1954	34	65
1955	34	65
1956	15	35
1957	15	35
1958	15	35
1959	27	54
1960	5	19
1961	63	111
1962	5	19
1963	27	54
1964	51	92
1965	51	92
1966	51	92
1967	34	65
1968	15	35
1969	5	19
1970	5	19
1971	5	19
1972	15	35
1973	15	35
1974	10	27
1975	10	27
1976	15	35
1977	51	92
1978	15	35
1979	51	92
1980	34	65
1981	34	65
1982	34	65
1983	15	35
1984	39	73
1985	15	35
1986	32	62
1987	32	62
1988	5	19
1989	5	19
1990	5	19
1991	15	35
1992	15	35
1993	15	35
1994	15	35
1995	15	35
1996	15	35
1997	15	35
1998	15	35
1999	15	35
